Code	Site	Block	Plot	Point	Treatment	Depth	Date	SWC
50	Gamir	2	3	1	Drought	20	05/10/2016	10.7
51	Gamir	2	3	1	Drought	30	05/10/2016	16.4
52	Gamir	2	3	1	Drought	40	05/10/2016	16.9
53	Gamir	2	3	2	Drought	10	05/10/2016	6.6
54	Gamir	2	3	2	Drought	20	05/10/2016	13.3
55	Gamir	2	3	2	Drought	30	05/10/2016	11.4
56	Gamir	2	3	2	Drought	40	05/10/2016	11.3
57	Gamir	2	3	3	Drought	10	05/10/2016	8.1
58	Gamir	2	3	3	Drought	20	05/10/2016	11.2
59	Gamir	2	3	3	Drought	30	05/10/2016	9.7
60	Gamir	2	3	3	Drought	40	05/10/2016	9.3
61	Gamir	2	3	4	Drought	10	05/10/2016	5.2
62	Gamir	2	3	4	Drought	20	05/10/2016	10.7
63	Gamir	2	3	4	Drought	30	05/10/2016	16.7
64	Gamir	2	3	4	Drought	40	05/10/2016	11.2
65	Gamir	2	3	5	Drought	10	05/10/2016	NA
66	Gamir	2	3	5	Drought	20	05/10/2016	NA
67	Gamir	2	3	5	Drought	30	05/10/2016	NA
68	Gamir	2	3	5	Drought	40	05/10/2016	NA
69	Gamir	2	3	6	Drought	10	05/10/2016	NA
70	Gamir	2	3	6	Drought	20	05/10/2016	NA
71	Gamir	2	3	6	Drought	30	05/10/2016	NA
72	Gamir	2	3	6	Drought	40	05/10/2016	NA
73	Gamir	3	4	1	Drought	10	05/10/2016	7.7
74	Gamir	3	4	1	Drought	20	05/10/2016	11.7
75	Gamir	3	4	1	Drought	30	05/10/2016	9.2
76	Gamir	3	4	1	Drought	40	05/10/2016	9.9
77	Gamir	3	4	2	Drought	10	05/10/2016	6.1
78	Gamir	3	4	2	Drought	20	05/10/2016	11.5
79	Gamir	3	4	2	Drought	30	05/10/2016	12.0
80	Gamir	3	4	2	Drought	40	05/10/2016	12.2
81	Gamir	3	4	3	Drought	10	05/10/2016	5.7
82	Gamir	3	4	3	Drought	20	05/10/2016	7.7
83	Gamir	3	4	3	Drought	30	05/10/2016	11.7
84	Gamir	3	4	3	Drought	40	05/10/2016	10.1
85	Gamir	3	4	4	Drought	10	05/10/2016	9.8
86	Gamir	3	4	4	Drought	20	05/10/2016	8.6
87	Gamir	3	4	4	Drought	30	05/10/2016	7.6
88	Gamir	3	4	4	Drought	40	05/10/2016	6.7
89	Gamir	3	4	5	Drought	10	05/10/2016	NA
90	Gamir	3	4	5	Drought	20	05/10/2016	NA
91	Gamir	3	4	5	Drought	30	05/10/2016	NA
92	Gamir	3	4	5	Drought	40	05/10/2016	NA
93	Gamir	3	4	6	Drought	10	05/10/2016	NA
94	Gamir	3	4	6	Drought	20	05/10/2016	NA
95	Gamir	3	4	6	Drought	30	05/10/2016	NA
96	Gamir	3	4	6	Drought	40	05/10/2016	NA
97	Gamir	3	5	1	Control	10	05/10/2016	3.5
98	Gamir	3	5	1	Control	20	05/10/2016	9.8
99	Gamir	3	5	1	Control	30	05/10/2016	9.5
100	Gamir	3	5	1	Control	40	05/10/2016	10.0
101	Gamir	3	5	2	Control	10	05/10/2016	4.4
102	Gamir	3	5	2	Control	20	05/10/2016	5.9
103	Gamir	3	5	2	Control	30	05/10/2016	6.4
104	Gamir	3	5	2	Control	40	05/10/2016	5.8
105	Gamir	3	5	3	Control	10	05/10/2016	1.8
106	Gamir	3	5	3	Control	20	05/10/2016	7.2
107	Gamir	3	5	3	Control	30	05/10/2016	9.2
108	Gamir	3	5	3	Control	40	05/10/2016	11.0
109	Gamir	3	5	4	Control	10	05/10/2016	10.1
110	Gamir	3	5	4	Control	20	05/10/2016	8.9
111	Gamir	3	5	4	Control	30	05/10/2016	12.7
112	Gamir	3	5	4	Control	40	05/10/2016	9.8
113	Gamir	3	5	5	Control	10	05/10/2016	NA
114	Gamir	3	5	5	Control	20	05/10/2016	NA
115	Gamir	3	5	5	Control	30	05/10/2016	NA
116	Gamir	3	5	5	Control	40	05/10/2016	NA
117	Gamir	3	5	6	Control	10	05/10/2016	NA
118	Gamir	3	5	6	Control	20	05/10/2016	NA
119	Gamir	3	5	6	Control	30	05/10/2016	NA
120	Gamir	3	5	6	Control	40	05/10/2016	NA
121	Gamir	1	6	1	Drought	10	05/10/2016	7.3
122	Gamir	1	6	1	Drought	20	05/10/2016	11.8
123	Gamir	1	6	1	Drought	30	05/10/2016	9.9
124	Gamir	1	6	1	Drought	40	05/10/2016	10.2
125	Gamir	1	6	2	Drought	10	05/10/2016	6.6
126	Gamir	1	6	2	Drought	20	05/10/2016	8.9
127	Gamir	1	6	2	Drought	30	05/10/2016	8.0
128	Gamir	1	6	2	Drought	40	05/10/2016	8.5
129	Gamir	1	6	3	Drought	10	05/10/2016	4.6
130	Gamir	1	6	3	Drought	20	05/10/2016	6.2
131	Gamir	1	6	3	Drought	30	05/10/2016	8.0
132	Gamir	1	6	3	Drought	40	05/10/2016	6.7
133	Gamir	1	6	4	Drought	10	05/10/2016	7.1
134	Gamir	1	6	4	Drought	20	05/10/2016	9.6
135	Gamir	1	6	4	Drought	30	05/10/2016	7.1
136	Gamir	1	6	4	Drought	40	05/10/2016	6.9
137	Gamir	1	6	5	Drought	10	05/10/2016	NA
138	Gamir	1	6	5	Drought	20	05/10/2016	NA
139	Gamir	1	6	5	Drought	30	05/10/2016	NA
140	Gamir	1	6	5	Drought	40	05/10/2016	NA
141	Gamir	1	6	6	Drought	10	05/10/2016	NA
142	Gamir	1	6	6	Drought	20	05/10/2016	NA
143	Gamir	1	6	6	Drought	30	05/10/2016	NA
144	Gamir	1	6	6	Drought	40	05/10/2016	NA
1	Gamir	1	1	1	Control	10	20/10/2016	20.2
2	Gamir	1	1	1	Control	20	20/10/2016	22.3
3	Gamir	1	1	1	Control	30	20/10/2016	17.9
4	Gamir	1	1	1	Control	40	20/10/2016	16.5
5	Gamir	1	1	2	Control	10	20/10/2016	22.8
6	Gamir	1	1	2	Control	20	20/10/2016	20.0
7	Gamir	1	1	2	Control	30	20/10/2016	18.5
8	Gamir	1	1	2	Control	40	20/10/2016	15.8
9	Gamir	1	1	3	Control	10	20/10/2016	11.3
10	Gamir	1	1	3	Control	20	20/10/2016	16.3
11	Gamir	1	1	3	Control	30	20/10/2016	18.6
12	Gamir	1	1	3	Control	40	20/10/2016	16.2
13	Gamir	1	1	4	Control	10	20/10/2016	20.3
14	Gamir	1	1	4	Control	20	20/10/2016	14.5
15	Gamir	1	1	4	Control	30	20/10/2016	10.7
16	Gamir	1	1	4	Control	40	20/10/2016	10.6
17	Gamir	1	1	5	Control	10	20/10/2016	NA
18	Gamir	1	1	5	Control	20	20/10/2016	NA
19	Gamir	1	1	5	Control	30	20/10/2016	NA
20	Gamir	1	1	5	Control	40	20/10/2016	NA
21	Gamir	1	1	6	Control	10	20/10/2016	NA
22	Gamir	1	1	6	Control	20	20/10/2016	NA
23	Gamir	1	1	6	Control	30	20/10/2016	NA
24	Gamir	1	1	6	Control	40	20/10/2016	NA
25	Gamir	2	2	1	Control	10	20/10/2016	14.0
26	Gamir	2	2	1	Control	20	20/10/2016	16.1
27	Gamir	2	2	1	Control	30	20/10/2016	17.4
28	Gamir	2	2	1	Control	40	20/10/2016	18.2
29	Gamir	2	2	2	Control	10	20/10/2016	10.5
30	Gamir	2	2	2	Control	20	20/10/2016	18.7
31	Gamir	2	2	2	Control	30	20/10/2016	18.7
32	Gamir	2	2	2	Control	40	20/10/2016	18.5
33	Gamir	2	2	3	Control	10	20/10/2016	10.9
34	Gamir	2	2	3	Control	20	20/10/2016	20.7
35	Gamir	2	2	3	Control	30	20/10/2016	19.2
36	Gamir	2	2	3	Control	40	20/10/2016	15.3
37	Gamir	2	2	4	Control	10	20/10/2016	13.0
38	Gamir	2	2	4	Control	20	20/10/2016	13.4
39	Gamir	2	2	4	Control	30	20/10/2016	13.4
40	Gamir	2	2	4	Control	40	20/10/2016	13.4
41	Gamir	2	2	5	Control	10	20/10/2016	NA
42	Gamir	2	2	5	Control	20	20/10/2016	NA
43	Gamir	2	2	5	Control	30	20/10/2016	NA
44	Gamir	2	2	5	Control	40	20/10/2016	NA
45	Gamir	2	2	6	Control	10	20/10/2016	NA
46	Gamir	2	2	6	Control	20	20/10/2016	NA
47	Gamir	2	2	6	Control	30	20/10/2016	NA
48	Gamir	2	2	6	Control	40	20/10/2016	NA
49	Gamir	2	3	1	Drought	10	20/10/2016	15.5
50	Gamir	2	3	1	Drought	20	20/10/2016	12.5
51	Gamir	2	3	1	Drought	30	20/10/2016	21.5
52	Gamir	2	3	1	Drought	40	20/10/2016	21.3
53	Gamir	2	3	2	Drought	10	20/10/2016	14.4
54	Gamir	2	3	2	Drought	20	20/10/2016	17.3
55	Gamir	2	3	2	Drought	30	20/10/2016	16.9
56	Gamir	2	3	2	Drought	40	20/10/2016	18.3
57	Gamir	2	3	3	Drought	10	20/10/2016	11.3
58	Gamir	2	3	3	Drought	20	20/10/2016	17.1
59	Gamir	2	3	3	Drought	30	20/10/2016	15.5
60	Gamir	2	3	3	Drought	40	20/10/2016	14.5
61	Gamir	2	3	4	Drought	10	20/10/2016	6.4
62	Gamir	2	3	4	Drought	20	20/10/2016	15.7
63	Gamir	2	3	4	Drought	30	20/10/2016	22.1
64	Gamir	2	3	4	Drought	40	20/10/2016	16.4
65	Gamir	2	3	5	Drought	10	20/10/2016	NA
66	Gamir	2	3	5	Drought	20	20/10/2016	NA
67	Gamir	2	3	5	Drought	30	20/10/2016	NA
68	Gamir	2	3	5	Drought	40	20/10/2016	NA
69	Gamir	2	3	6	Drought	10	20/10/2016	NA
70	Gamir	2	3	6	Drought	20	20/10/2016	NA
71	Gamir	2	3	6	Drought	30	20/10/2016	NA
72	Gamir	2	3	6	Drought	40	20/10/2016	NA
73	Gamir	3	4	1	Drought	10	20/10/2016	14.2
74	Gamir	3	4	1	Drought	20	20/10/2016	13.2
75	Gamir	3	4	1	Drought	30	20/10/2016	10.4
76	Gamir	3	4	1	Drought	40	20/10/2016	13.1
77	Gamir	3	4	2	Drought	10	20/10/2016	13.2
78	Gamir	3	4	2	Drought	20	20/10/2016	13.8
79	Gamir	3	4	2	Drought	30	20/10/2016	16.1
80	Gamir	3	4	2	Drought	40	20/10/2016	16.4
81	Gamir	3	4	3	Drought	10	20/10/2016	9.6
82	Gamir	3	4	3	Drought	20	20/10/2016	10.3
83	Gamir	3	4	3	Drought	30	20/10/2016	14.8
84	Gamir	3	4	3	Drought	40	20/10/2016	11.2
85	Gamir	3	4	4	Drought	10	20/10/2016	16.6
86	Gamir	3	4	4	Drought	20	20/10/2016	15.0
87	Gamir	3	4	4	Drought	30	20/10/2016	14.5
88	Gamir	3	4	4	Drought	40	20/10/2016	10.8
89	Gamir	3	4	5	Drought	10	20/10/2016	NA
90	Gamir	3	4	5	Drought	20	20/10/2016	NA
91	Gamir	3	4	5	Drought	30	20/10/2016	NA
92	Gamir	3	4	5	Drought	40	20/10/2016	NA
93	Gamir	3	4	6	Drought	10	20/10/2016	NA
94	Gamir	3	4	6	Drought	20	20/10/2016	NA
95	Gamir	3	4	6	Drought	30	20/10/2016	NA
96	Gamir	3	4	6	Drought	40	20/10/2016	NA
97	Gamir	3	5	1	Control	10	20/10/2016	9.3
98	Gamir	3	5	1	Control	20	20/10/2016	14.5
99	Gamir	3	5	1	Control	30	20/10/2016	15.3
100	Gamir	3	5	1	Control	40	20/10/2016	16.0
101	Gamir	3	5	2	Control	10	20/10/2016	9.7
102	Gamir	3	5	2	Control	20	20/10/2016	12.6
103	Gamir	3	5	2	Control	30	20/10/2016	13.6
104	Gamir	3	5	2	Control	40	20/10/2016	11.3
105	Gamir	3	5	3	Control	10	20/10/2016	8.1
106	Gamir	3	5	3	Control	20	20/10/2016	11.1
107	Gamir	3	5	3	Control	30	20/10/2016	10.2
108	Gamir	3	5	3	Control	40	20/10/2016	11.4
109	Gamir	3	5	4	Control	10	20/10/2016	17.7
110	Gamir	3	5	4	Control	20	20/10/2016	16.8
111	Gamir	3	5	4	Control	30	20/10/2016	22.9
112	Gamir	3	5	4	Control	40	20/10/2016	17.3
113	Gamir	3	5	5	Control	10	20/10/2016	NA
114	Gamir	3	5	5	Control	20	20/10/2016	NA
115	Gamir	3	5	5	Control	30	20/10/2016	NA
116	Gamir	3	5	5	Control	40	20/10/2016	NA
117	Gamir	3	5	6	Control	10	20/10/2016	NA
118	Gamir	3	5	6	Control	20	20/10/2016	NA
119	Gamir	3	5	6	Control	30	20/10/2016	NA
120	Gamir	3	5	6	Control	40	20/10/2016	NA
121	Gamir	1	6	1	Drought	10	20/10/2016	15.7
122	Gamir	1	6	1	Drought	20	20/10/2016	14.6
123	Gamir	1	6	1	Drought	30	20/10/2016	11.6
124	Gamir	1	6	1	Drought	40	20/10/2016	10.3
125	Gamir	1	6	2	Drought	10	20/10/2016	17.4
126	Gamir	1	6	2	Drought	20	20/10/2016	18.8
127	Gamir	1	6	2	Drought	30	20/10/2016	15.1
128	Gamir	1	6	2	Drought	40	20/10/2016	15.7
129	Gamir	1	6	3	Drought	10	20/10/2016	15.8
130	Gamir	1	6	3	Drought	20	20/10/2016	13.0
131	Gamir	1	6	3	Drought	30	20/10/2016	11.8
132	Gamir	1	6	3	Drought	40	20/10/2016	10.5
133	Gamir	1	6	4	Drought	10	20/10/2016	18.5
134	Gamir	1	6	4	Drought	20	20/10/2016	17.3
135	Gamir	1	6	4	Drought	30	20/10/2016	14.1
136	Gamir	1	6	4	Drought	40	20/10/2016	12.7
137	Gamir	1	6	5	Drought	10	20/10/2016	NA
138	Gamir	1	6	5	Drought	20	20/10/2016	NA
139	Gamir	1	6	5	Drought	30	20/10/2016	NA
140	Gamir	1	6	5	Drought	40	20/10/2016	NA
141	Gamir	1	6	6	Drought	10	20/10/2016	NA
142	Gamir	1	6	6	Drought	20	20/10/2016	NA
143	Gamir	1	6	6	Drought	30	20/10/2016	NA
144	Gamir	1	6	6	Drought	40	20/10/2016	NA
1	Gamir	1	1	1	Control	10	27/10/2016	26.8
2	Gamir	1	1	1	Control	20	27/10/2016	29.6
3	Gamir	1	1	1	Control	30	27/10/2016	26.8
4	Gamir	1	1	1	Control	40	27/10/2016	25.2
5	Gamir	1	1	2	Control	10	27/10/2016	25.8
6	Gamir	1	1	2	Control	20	27/10/2016	24.5
7	Gamir	1	1	2	Control	30	27/10/2016	27.0
8	Gamir	1	1	2	Control	40	27/10/2016	24.2
9	Gamir	1	1	3	Control	10	27/10/2016	14.4
10	Gamir	1	1	3	Control	20	27/10/2016	20.9
11	Gamir	1	1	3	Control	30	27/10/2016	25.4
12	Gamir	1	1	3	Control	40	27/10/2016	23.2
13	Gamir	1	1	4	Control	10	27/10/2016	26.6
14	Gamir	1	1	4	Control	20	27/10/2016	19.5
15	Gamir	1	1	4	Control	30	27/10/2016	16.2
16	Gamir	1	1	4	Control	40	27/10/2016	12.1
17	Gamir	1	1	5	Control	10	27/10/2016	NA
18	Gamir	1	1	5	Control	20	27/10/2016	NA
19	Gamir	1	1	5	Control	30	27/10/2016	NA
20	Gamir	1	1	5	Control	40	27/10/2016	NA
21	Gamir	1	1	6	Control	10	27/10/2016	NA
22	Gamir	1	1	6	Control	20	27/10/2016	NA
23	Gamir	1	1	6	Control	30	27/10/2016	NA
24	Gamir	1	1	6	Control	40	27/10/2016	NA
25	Gamir	2	2	1	Control	10	27/10/2016	19.1
26	Gamir	2	2	1	Control	20	27/10/2016	19.6
27	Gamir	2	2	1	Control	30	27/10/2016	21.8
28	Gamir	2	2	1	Control	40	27/10/2016	22.7
29	Gamir	2	2	2	Control	10	27/10/2016	15.2
30	Gamir	2	2	2	Control	20	27/10/2016	23.0
31	Gamir	2	2	2	Control	30	27/10/2016	23.2
32	Gamir	2	2	2	Control	40	27/10/2016	22.5
33	Gamir	2	2	3	Control	10	27/10/2016	13.9
34	Gamir	2	2	3	Control	20	27/10/2016	24.7
35	Gamir	2	2	3	Control	30	27/10/2016	23.9
36	Gamir	2	2	3	Control	40	27/10/2016	20.6
37	Gamir	2	2	4	Control	10	27/10/2016	17.2
38	Gamir	2	2	4	Control	20	27/10/2016	15.9
39	Gamir	2	2	4	Control	30	27/10/2016	16.2
40	Gamir	2	2	4	Control	40	27/10/2016	16.3
41	Gamir	2	2	5	Control	10	27/10/2016	NA
42	Gamir	2	2	5	Control	20	27/10/2016	NA
43	Gamir	2	2	5	Control	30	27/10/2016	NA
44	Gamir	2	2	5	Control	40	27/10/2016	NA
45	Gamir	2	2	6	Control	10	27/10/2016	NA
46	Gamir	2	2	6	Control	20	27/10/2016	NA
47	Gamir	2	2	6	Control	30	27/10/2016	NA
48	Gamir	2	2	6	Control	40	27/10/2016	NA
49	Gamir	2	3	1	Drought	10	27/10/2016	19.6
50	Gamir	2	3	1	Drought	20	27/10/2016	21.6
51	Gamir	2	3	1	Drought	30	27/10/2016	26.7
52	Gamir	2	3	1	Drought	40	27/10/2016	27.0
53	Gamir	2	3	2	Drought	10	27/10/2016	18.9
54	Gamir	2	3	2	Drought	20	27/10/2016	22.1
55	Gamir	2	3	2	Drought	30	27/10/2016	22.0
56	Gamir	2	3	2	Drought	40	27/10/2016	22.8
57	Gamir	2	3	3	Drought	10	27/10/2016	18.4
58	Gamir	2	3	3	Drought	20	27/10/2016	21.3
59	Gamir	2	3	3	Drought	30	27/10/2016	19.6
60	Gamir	2	3	3	Drought	40	27/10/2016	19.2
61	Gamir	2	3	4	Drought	10	27/10/2016	8.9
62	Gamir	2	3	4	Drought	20	27/10/2016	21.6
63	Gamir	2	3	4	Drought	30	27/10/2016	25.8
64	Gamir	2	3	4	Drought	40	27/10/2016	20.1
65	Gamir	2	3	5	Drought	10	27/10/2016	NA
66	Gamir	2	3	5	Drought	20	27/10/2016	NA
67	Gamir	2	3	5	Drought	30	27/10/2016	NA
68	Gamir	2	3	5	Drought	40	27/10/2016	NA
69	Gamir	2	3	6	Drought	10	27/10/2016	NA
70	Gamir	2	3	6	Drought	20	27/10/2016	NA
71	Gamir	2	3	6	Drought	30	27/10/2016	NA
72	Gamir	2	3	6	Drought	40	27/10/2016	NA
73	Gamir	3	4	1	Drought	10	27/10/2016	21.0
74	Gamir	3	4	1	Drought	20	27/10/2016	22.1
75	Gamir	3	4	1	Drought	30	27/10/2016	14.9
76	Gamir	3	4	1	Drought	40	27/10/2016	16.6
77	Gamir	3	4	2	Drought	10	27/10/2016	23.3
78	Gamir	3	4	2	Drought	20	27/10/2016	20.9
79	Gamir	3	4	2	Drought	30	27/10/2016	22.5
80	Gamir	3	4	2	Drought	40	27/10/2016	22.5
81	Gamir	3	4	3	Drought	10	27/10/2016	17.7
82	Gamir	3	4	3	Drought	20	27/10/2016	15.2
83	Gamir	3	4	3	Drought	30	27/10/2016	20.7
84	Gamir	3	4	3	Drought	40	27/10/2016	16.0
85	Gamir	3	4	4	Drought	10	27/10/2016	21.7
86	Gamir	3	4	4	Drought	20	27/10/2016	19.3
87	Gamir	3	4	4	Drought	30	27/10/2016	16.8
88	Gamir	3	4	4	Drought	40	27/10/2016	12.1
89	Gamir	3	4	5	Drought	10	27/10/2016	NA
90	Gamir	3	4	5	Drought	20	27/10/2016	NA
91	Gamir	3	4	5	Drought	30	27/10/2016	NA
92	Gamir	3	4	5	Drought	40	27/10/2016	NA
93	Gamir	3	4	6	Drought	10	27/10/2016	NA
94	Gamir	3	4	6	Drought	20	27/10/2016	NA
95	Gamir	3	4	6	Drought	30	27/10/2016	NA
96	Gamir	3	4	6	Drought	40	27/10/2016	NA
97	Gamir	3	5	1	Control	10	27/10/2016	15.1
98	Gamir	3	5	1	Control	20	27/10/2016	20.2
99	Gamir	3	5	1	Control	30	27/10/2016	19.6
100	Gamir	3	5	1	Control	40	27/10/2016	20.2
101	Gamir	3	5	2	Control	10	27/10/2016	13.5
102	Gamir	3	5	2	Control	20	27/10/2016	15.1
103	Gamir	3	5	2	Control	30	27/10/2016	16.1
104	Gamir	3	5	2	Control	40	27/10/2016	13.5
105	Gamir	3	5	3	Control	10	27/10/2016	11.0
106	Gamir	3	5	3	Control	20	27/10/2016	20.6
107	Gamir	3	5	3	Control	30	27/10/2016	21.0
108	Gamir	3	5	3	Control	40	27/10/2016	20.0
109	Gamir	3	5	4	Control	10	27/10/2016	21.0
110	Gamir	3	5	4	Control	20	27/10/2016	20.5
111	Gamir	3	5	4	Control	30	27/10/2016	27.6
112	Gamir	3	5	4	Control	40	27/10/2016	20.7
113	Gamir	3	5	5	Control	10	27/10/2016	NA
114	Gamir	3	5	5	Control	20	27/10/2016	NA
115	Gamir	3	5	5	Control	30	27/10/2016	NA
116	Gamir	3	5	5	Control	40	27/10/2016	NA
117	Gamir	3	5	6	Control	10	27/10/2016	NA
118	Gamir	3	5	6	Control	20	27/10/2016	NA
119	Gamir	3	5	6	Control	30	27/10/2016	NA
120	Gamir	3	5	6	Control	40	27/10/2016	NA
121	Gamir	1	6	1	Drought	10	27/10/2016	20.5
122	Gamir	1	6	1	Drought	20	27/10/2016	21.4
123	Gamir	1	6	1	Drought	30	27/10/2016	18.8
124	Gamir	1	6	1	Drought	40	27/10/2016	17.8
125	Gamir	1	6	2	Drought	10	27/10/2016	23.1
126	Gamir	1	6	2	Drought	20	27/10/2016	22.3
127	Gamir	1	6	2	Drought	30	27/10/2016	18.2
128	Gamir	1	6	2	Drought	40	27/10/2016	19.6
129	Gamir	1	6	3	Drought	10	27/10/2016	18.6
130	Gamir	1	6	3	Drought	20	27/10/2016	15.4
131	Gamir	1	6	3	Drought	30	27/10/2016	20.1
132	Gamir	1	6	3	Drought	40	27/10/2016	14.4
133	Gamir	1	6	4	Drought	10	27/10/2016	21.4
134	Gamir	1	6	4	Drought	20	27/10/2016	19.7
135	Gamir	1	6	4	Drought	30	27/10/2016	16.7
136	Gamir	1	6	4	Drought	40	27/10/2016	15.1
137	Gamir	1	6	5	Drought	10	27/10/2016	NA
138	Gamir	1	6	5	Drought	20	27/10/2016	NA
139	Gamir	1	6	5	Drought	30	27/10/2016	NA
140	Gamir	1	6	5	Drought	40	27/10/2016	NA
141	Gamir	1	6	6	Drought	10	27/10/2016	NA
142	Gamir	1	6	6	Drought	20	27/10/2016	NA
143	Gamir	1	6	6	Drought	30	27/10/2016	NA
144	Gamir	1	6	6	Drought	40	27/10/2016	NA
1	Gamir	1	1	1	Control	10	07/11/2016	28.5
2	Gamir	1	1	1	Control	20	07/11/2016	31.1
3	Gamir	1	1	1	Control	30	07/11/2016	23.9
4	Gamir	1	1	1	Control	40	07/11/2016	21.7
5	Gamir	1	1	2	Control	10	07/11/2016	26.9
6	Gamir	1	1	2	Control	20	07/11/2016	25.1
7	Gamir	1	1	2	Control	30	07/11/2016	27.3
8	Gamir	1	1	2	Control	40	07/11/2016	22.4
9	Gamir	1	1	3	Control	10	07/11/2016	16.4
10	Gamir	1	1	3	Control	20	07/11/2016	21.7
11	Gamir	1	1	3	Control	30	07/11/2016	25.1
12	Gamir	1	1	3	Control	40	07/11/2016	21.6
13	Gamir	1	1	4	Control	10	07/11/2016	28.6
14	Gamir	1	1	4	Control	20	07/11/2016	18.7
15	Gamir	1	1	4	Control	30	07/11/2016	15.0
16	Gamir	1	1	4	Control	40	07/11/2016	13.9
17	Gamir	1	1	5	Control	10	07/11/2016	NA
18	Gamir	1	1	5	Control	20	07/11/2016	NA
19	Gamir	1	1	5	Control	30	07/11/2016	NA
20	Gamir	1	1	5	Control	40	07/11/2016	NA
21	Gamir	1	1	6	Control	10	07/11/2016	NA
22	Gamir	1	1	6	Control	20	07/11/2016	NA
23	Gamir	1	1	6	Control	30	07/11/2016	NA
24	Gamir	1	1	6	Control	40	07/11/2016	NA
25	Gamir	2	2	1	Control	10	07/11/2016	20.8
26	Gamir	2	2	1	Control	20	07/11/2016	20.6
27	Gamir	2	2	1	Control	30	07/11/2016	22.5
28	Gamir	2	2	1	Control	40	07/11/2016	22.8
29	Gamir	2	2	2	Control	10	07/11/2016	20.8
30	Gamir	2	2	2	Control	20	07/11/2016	20.6
31	Gamir	2	2	2	Control	30	07/11/2016	22.5
32	Gamir	2	2	2	Control	40	07/11/2016	22.8
33	Gamir	2	2	3	Control	10	07/11/2016	15.7
34	Gamir	2	2	3	Control	20	07/11/2016	25.8
35	Gamir	2	2	3	Control	30	07/11/2016	25.0
36	Gamir	2	2	3	Control	40	07/11/2016	21.8
37	Gamir	2	2	4	Control	10	07/11/2016	18.8
38	Gamir	2	2	4	Control	20	07/11/2016	16.7
39	Gamir	2	2	4	Control	30	07/11/2016	16.8
40	Gamir	2	2	4	Control	40	07/11/2016	16.8
41	Gamir	2	2	5	Control	10	07/11/2016	NA
42	Gamir	2	2	5	Control	20	07/11/2016	NA
43	Gamir	2	2	5	Control	30	07/11/2016	NA
44	Gamir	2	2	5	Control	40	07/11/2016	NA
45	Gamir	2	2	6	Control	10	07/11/2016	NA
46	Gamir	2	2	6	Control	20	07/11/2016	NA
47	Gamir	2	2	6	Control	30	07/11/2016	NA
48	Gamir	2	2	6	Control	40	07/11/2016	NA
49	Gamir	2	3	1	Drought	10	07/11/2016	20.3
50	Gamir	2	3	1	Drought	20	07/11/2016	20.9
51	Gamir	2	3	1	Drought	30	07/11/2016	25.3
52	Gamir	2	3	1	Drought	40	07/11/2016	25.3
53	Gamir	2	3	2	Drought	10	07/11/2016	20.9
54	Gamir	2	3	2	Drought	20	07/11/2016	23.0
55	Gamir	2	3	2	Drought	30	07/11/2016	21.9
56	Gamir	2	3	2	Drought	40	07/11/2016	22.1
57	Gamir	2	3	3	Drought	10	07/11/2016	20.8
58	Gamir	2	3	3	Drought	20	07/11/2016	21.7
59	Gamir	2	3	3	Drought	30	07/11/2016	18.4
60	Gamir	2	3	3	Drought	40	07/11/2016	17.3
61	Gamir	2	3	4	Drought	10	07/11/2016	10.8
62	Gamir	2	3	4	Drought	20	07/11/2016	21.5
63	Gamir	2	3	4	Drought	30	07/11/2016	24.8
64	Gamir	2	3	4	Drought	40	07/11/2016	18.1
65	Gamir	2	3	5	Drought	10	07/11/2016	NA
66	Gamir	2	3	5	Drought	20	07/11/2016	NA
67	Gamir	2	3	5	Drought	30	07/11/2016	NA
68	Gamir	2	3	5	Drought	40	07/11/2016	NA
69	Gamir	2	3	6	Drought	10	07/11/2016	NA
70	Gamir	2	3	6	Drought	20	07/11/2016	NA
71	Gamir	2	3	6	Drought	30	07/11/2016	NA
72	Gamir	2	3	6	Drought	40	07/11/2016	NA
73	Gamir	3	4	1	Drought	10	07/11/2016	22.3
74	Gamir	3	4	1	Drought	20	07/11/2016	19.9
75	Gamir	3	4	1	Drought	30	07/11/2016	14.3
76	Gamir	3	4	1	Drought	40	07/11/2016	15.3
77	Gamir	3	4	2	Drought	10	07/11/2016	27.4
78	Gamir	3	4	2	Drought	20	07/11/2016	22.7
79	Gamir	3	4	2	Drought	30	07/11/2016	22.4
80	Gamir	3	4	2	Drought	40	07/11/2016	20.2
81	Gamir	3	4	3	Drought	10	07/11/2016	17.2
82	Gamir	3	4	3	Drought	20	07/11/2016	16.1
83	Gamir	3	4	3	Drought	30	07/11/2016	19.0
84	Gamir	3	4	3	Drought	40	07/11/2016	15.5
85	Gamir	3	4	4	Drought	10	07/11/2016	22.9
86	Gamir	3	4	4	Drought	20	07/11/2016	18.0
87	Gamir	3	4	4	Drought	30	07/11/2016	14.9
88	Gamir	3	4	4	Drought	40	07/11/2016	10.9
89	Gamir	3	4	5	Drought	10	07/11/2016	NA
90	Gamir	3	4	5	Drought	20	07/11/2016	NA
91	Gamir	3	4	5	Drought	30	07/11/2016	NA
92	Gamir	3	4	5	Drought	40	07/11/2016	NA
93	Gamir	3	4	6	Drought	10	07/11/2016	NA
94	Gamir	3	4	6	Drought	20	07/11/2016	NA
95	Gamir	3	4	6	Drought	30	07/11/2016	NA
